"url","reviews","rank","rating","hotel_name","hotel_features","hotel_price","no_of_deals","booking_provider","hotel_url"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","5 ","#98 Best Value of 157 places to stay in Boston","3","Longfellow Place Apartment by Stay Alfred","","₫9,395,349","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d13119752-Reviews-Longfellow_Place_Apartment_by_Stay_Alfred-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","10 ","#99 Best Value of 157 places to stay in Boston","3","Global Luxury Suites at Fenway Park","Free Wifi,Bar/Lounge","₫11,596,561","0","Agoda.com","https://www.tripadvisor.com/Hotel_Review-g60745-d12104852-Reviews-Global_Luxury_Suites_at_Fenway_Park-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","835 ","#100 Best Value of 157 places to stay in Boston","3","The Boston Common Hotel and Conference Center","Free Internet","","0","Agoda.com","https://www.tripadvisor.com/Hotel_Review-g60745-d268206-Reviews-The_Boston_Common_Hotel_and_Conference_Center-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","4081 ","#101 Best Value of 157 places to stay in Boston","3.5","The Midtown Hotel","Free Wifi,Pool","","5","HotelQuickly","https://www.tripadvisor.com/Hotel_Review-g60745-d94350-Reviews-The_Midtown_Hotel-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","575 ","#102 Best Value of 157 places to stay in Boston","5","Clarendon Square Inn","Free Wifi,Breakfast included,Hotel website","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d118441-Reviews-Clarendon_Square_Inn-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","351 ","#103 Best Value of 157 places to stay in Boston","5","Aisling","Free Wifi,Free Parking","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d777353-Reviews-Aisling-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","825 ","#104 Best Value of 157 places to stay in Boston","5","Encore Bed and Breakfast","Free Wifi,Breakfast included","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d254295-Reviews-Encore_Bed_and_Breakfast-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","61 ","#105 Best Value of 157 places to stay in Boston","5","Moroccan Luxury Suites Boston","Free Wifi,Breakfast included,Hotel website","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d7295026-Reviews-Moroccan_Luxury_Suites_Boston-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","485 ","#106 Best Value of 157 places to stay in Boston","4","John Jeffries House","Free Wifi,Breakfast included","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d113623-Reviews-John_Jeffries_House-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","234 ","#107 Best Value of 157 places to stay in Boston","4.5","Taylor House Bed and Breakfast","Free Wifi,Free Parking","","0","Agoda.com","https://www.tripadvisor.com/Hotel_Review-g60745-d265475-Reviews-Taylor_House_Bed_and_Breakfast-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","1327 ","#108 Best Value of 157 places to stay in Boston","4","Hampton Inn & Suites Boston Crosstown Center","Free Wifi,Breakfast included,Hotel website","","5","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d320038-Reviews-Hampton_Inn_Suites_Boston_Crosstown_Center-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","97 ","#109 Best Value of 157 places to stay in Boston","4.5","14 Union Park","Free Wifi","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d2079076-Reviews-14_Union_Park-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","96 ","#110 Best Value of 157 places to stay in Boston","3.5","The Boston Christopher","Free Wifi","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d813646-Reviews-The_Boston_Christopher-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","65 ","#111 Best Value of 157 places to stay in Boston","3.5","Back Bay Beacon","Free Wifi","","0","Agoda.com","https://www.tripadvisor.com/Hotel_Review-g60745-d1672194-Reviews-Back_Bay_Beacon-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","13 ","#112 Best Value of 157 places to stay in Boston","3.5","The Alise Boston","Free Wifi,Restaurant,Hotel website","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d89568-Reviews-The_Alise_Boston-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","126 ","#113 Best Value of 157 places to stay in Boston","3","Found Hotel Boston Common","Free Wifi,Breakfast included","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d89592-Reviews-Found_Hotel_Boston_Common-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","7 ","#114 Best Value of 157 places to stay in Boston","4","Boston Luxury Suites","","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d13846823-Reviews-Boston_Luxury_Suites-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","20 ","#115 Best Value of 157 places to stay in Boston","3","Evolve East Boston","Free Wifi","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d10169149-Reviews-Evolve_East_Boston-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","5 ","#116 Best Value of 157 places to stay in Boston","3","Global Luxury Suites at Longwood Medical Area","Free Wifi,Pool","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d12710301-Reviews-Global_Luxury_Suites_at_Longwood_Medical_Area-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","2 ","#117 Best Value of 157 places to stay in Boston","1","Sunny Hill Garden Suites","","","0","Agoda.com","https://www.tripadvisor.com/Hotel_Review-g60745-d10209494-Reviews-Sunny_Hill_Garden_Suites-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","7 ","#118 Best Value of 157 places to stay in Boston","1.5","Evolve Fenway Diamond","","","0","TripAdvisor","https://www.tripadvisor.com/Hotel_Review-g60745-d12370530-Reviews-Evolve_Fenway_Diamond-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","0 ","#119 Best Value of 157 places to stay in Boston","","Furnished Quarters Church Park","","","0","Agoda.com","https://www.tripadvisor.com/Hotel_Review-g60745-d6484375-Reviews-Furnished_Quarters_Church_Park-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa90-Boston_Massachusetts-Hotels.html","241 ","#7 of 40 B&Bs in Boston","4.5","Abigayle's Bed and Breakfast","Free Wifi,Breakfast included","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1206836-Reviews-Abigayle_s_Bed_and_Breakfast-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","115 ","#2 of 31 specialty lodgings in Boston","4.5","Montgomery Place","Free Wifi,Breakfast included","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1577042-Reviews-Montgomery_Place-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","67 ","#4 of 31 specialty lodgings in Boston","4.5","The 1863 House Bed and Breakfast","Free Wifi,Breakfast included","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1577043-Reviews-The_1863_House_Bed_and_Breakfast-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","160 ","#15 of 40 B&Bs in Boston","4.5","Nolan House B&B","Free Wifi,Breakfast included","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d621896-Reviews-Nolan_House_B_B-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","72 ","#5 of 31 specialty lodgings in Boston","4.5","Fort Hill Inn","Free Wifi","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1200189-Reviews-Fort_Hill_Inn-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","109 ","#17 of 40 B&Bs in Boston","4.5","Carruth House","Free Wifi,Free Parking","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d611346-Reviews-Carruth_House-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","77 ","#18 of 40 B&Bs in Boston","4","Verona's B&B","Free Wifi","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d113622-Reviews-Verona_s_B_B-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","49 ","#7 of 31 specialty lodgings in Boston","4.5","Caj Guest House Tremont Street","Free Wifi","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1060645-Reviews-Caj_Guest_House_Tremont_Street-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","42 ","#8 of 31 specialty lodgings in Boston","4.5","Caj Guest House Worcester Street","Free Wifi","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d943435-Reviews-Caj_Guest_House_Worcester_Street-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","60 ","#20 of 40 B&Bs in Boston","4","Copley Inn","Free Wifi","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d123196-Reviews-Copley_Inn-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","29 ","#21 of 40 B&Bs in Boston","4","Yun's Place","Free Wifi,Free Parking","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1110934-Reviews-Yun_s_Place-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","1268 ","#9 of 31 specialty lodgings in Boston","3.5","40 Berkeley","Free Wifi","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d111413-Reviews-40_Berkeley-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","9 ","#24 of 40 B&Bs in Boston","4.5","82 Chandler Street Bed & Breakfast","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d7204025-Reviews-82_Chandler_Street_Bed_Breakfast-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","28 ","#25 of 40 B&Bs in Boston","3.5","Rutland Square House","Free Wifi","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d649100-Reviews-Rutland_Square_House-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","6 ","#10 of 31 specialty lodgings in Boston","4.5","Bay Village Inn","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d10408215-Reviews-Bay_Village_Inn-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","6 ","#26 of 40 B&Bs in Boston","4","Edena Urban Resorts","Free Wifi,Restaurant","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d14100377-Reviews-Edena_Urban_Resorts-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","2 ","#14 of 31 specialty lodgings in Boston","5","Buckingham Apartments","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d12643193-Reviews-Buckingham_Apartments-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","3 ","#27 of 40 B&Bs in Boston","4.5","Florence Frances Guest House","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1422190-Reviews-Florence_Frances_Guest_House-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","1 review","#16 of 31 specialty lodgings in Boston","5","Churchill at Boston View","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1415084-Reviews-Churchill_at_Boston_View-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","2 ","#28 of 40 B&Bs in Boston","3","Bayside Club Hotel","Pool,Bar/Lounge","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1628775-Reviews-Bayside_Club_Hotel-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","1 review","#29 of 40 B&Bs in Boston","1","Casa do Zequita Bed & Breakfast","Breakfast included","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d286508-Reviews-Casa_do_Zequita_Bed_Breakfast-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","99 ","#31 of 40 B&Bs in Boston","3","Friend Street Hostel","Free Wifi,Breakfast included","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d2194559-Reviews-Friend_Street_Hostel-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","4 ","#32 of 40 B&Bs in Boston","2.5","Rudy's Bed and Breakfast","Free Wifi,Beachfront","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d77602-Reviews-Rudy_s_Bed_and_Breakfast-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","1 review","#23 of 31 specialty lodgings in Boston","1","Churchill At The Radian","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d7356280-Reviews-Churchill_At_The_Radian-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","24 ","#33 of 40 B&Bs in Boston","2.5","Royalton Suites","Free Wifi,Restaurant","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d2084713-Reviews-Royalton_Suites-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","37 ","#34 of 40 B&Bs in Boston","2.5","Bunker Hill Bed and Breakfast","Free Wifi","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d478706-Reviews-Bunker_Hill_Bed_and_Breakfast-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","13 ","#25 of 31 specialty lodgings in Boston","2","BOS Hostel","Free Internet","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d10170222-Reviews-BOS_Hostel-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","5 ","#35 of 40 B&Bs in Boston","2","East Boston B&B","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1931800-Reviews-East_Boston_B_B-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","2 ","#26 of 31 specialty lodgings in Boston","1","STR Boston","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d12514053-Reviews-STR_Boston-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","0 ","","","Churchill At Landmark Square","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d7356316-Reviews-Churchill_At_Landmark_Square-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa120-Boston_Massachusetts-Hotels.html","0 ","","","City Suites First of Boston","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1640645-Reviews-City_Suites_First_of_Boston-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa150-Boston_Massachusetts-Hotels.html","0 ","","","Patrick's Homestay","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d14655125-Reviews-Patrick_s_Homestay-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa150-Boston_Massachusetts-Hotels.html","0 ","","","Patrick’s Homestay","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d14679588-Reviews-Patrick_s_Homestay-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa150-Boston_Massachusetts-Hotels.html","0 ","","","Sub""Urban"" Vacationing","Free Wifi,Free Parking","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d9871709-Reviews-Sub_Urban_Vacationing-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa150-Boston_Massachusetts-Hotels.html","0 ","","","Virtue Properties","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d10411713-Reviews-Virtue_Properties-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa150-Boston_Massachusetts-Hotels.html","1 review","#17 of 31 specialty lodgings in Boston","5","Oakwood At The Devonshire","Free Wifi,Pool","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d1157193-Reviews-Oakwood_At_The_Devonshire-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa150-Boston_Massachusetts-Hotels.html","119 ","#12 of 31 specialty lodgings in Boston","3","Found Places Boston Fenway Inn","Free Wifi,Breakfast included","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d9878099-Reviews-Found_Places_Boston_Fenway_Inn-Boston_Massachusetts.html"
"https://www.tripadvisor.com/Hotels-g60745-oa150-Boston_Massachusetts-Hotels.html","2 ","#19 of 31 specialty lodgings in Boston","3","STR Boston","","","0","","https://www.tripadvisor.com/Hotel_Review-g60745-d12440618-Reviews-STR_Boston-Boston_Massachusetts.html"
